county_id,county_name,confirmed_cases,new_confirmed_cases,deaths,new_deaths,date
57,Nevada,50,0,1,0,2020-06-06
59,Orange,7321,257,176,2,2020-06-06
61,Placer,275,10,9,0,2020-06-06
63,Plumas,4,0,0,0,2020-06-06
65,Riverside,8777,0,355,0,2020-06-06
67,Sacramento,1537,18,59,0,2020-06-06
69,San Benito,105,0,2,0,2020-06-06
71,San Bernardino,6040,110,221,4,2020-06-06
73,San Diego,8345,165,296,2,2020-06-06
75,San Francisco,2712,14,43,0,2020-06-06
77,San Joaquin,1125,66,37,1,2020-06-06
79,San Luis Obispo,291,0,1,0,2020-06-06
81,San Mateo,2330,31,88,0,2020-06-06
83,Santa Barbara,1787,0,15,0,2020-06-06
85,Santa Clara,2920,28,143,0,2020-06-06
87,Santa Cruz,226,5,2,0,2020-06-06
89,Shasta,42,0,4,0,2020-06-06
91,Sierra,1,0,0,0,2020-06-06
93,Siskiyou,9,0,0,0,2020-06-06
95,Solano,566,0,23,0,2020-06-06
97,Sonoma,624,0,4,0,2020-06-06
99,Stanislaus,865,25,33,2,2020-06-06
101,Sutter,55,3,2,0,2020-06-06
103,Tehama,8,0,1,0,2020-06-06
105,Trinity,2,0,0,0,2020-06-06
107,Tulare,2116,0,92,0,2020-06-06
109,Tuolumne,7,0,0,0,2020-06-06
111,Ventura,1261,0,35,0,2020-06-06
113,Yolo,221,3,24,0,2020-06-06
115,Yuba,32,0,1,0,2020-06-06
1,Alameda,3725,84,101,4,2020-06-05
3,Alpine,1,0,0,0,2020-06-05
5,Amador,10,0,0,0,2020-06-05
7,Butte,65,5,1,0,2020-06-05
9,Calaveras,19,3,0,0,2020-06-05
11,Colusa,7,0,0,0,2020-06-05
13,Contra Costa,1592,33,38,0,2020-06-05
15,Del Norte,47,0,0,0,2020-06-05
17,El Dorado,106,4,0,0,2020-06-05
19,Fresno,2080,66,43,3,2020-06-05
21,Glenn,18,1,0,0,2020-06-05
23,Humboldt,104,0,4,0,2020-06-05
25,Imperial,2568,75,33,3,2020-06-05
27,Inyo,20,0,1,0,2020-06-05
29,Kern,2534,72,45,0,2020-06-05
31,Kings,1483,31,6,0,2020-06-05
33,Lake,30,0,0,0,2020-06-05
35,Lassen,6,0,0,0,2020-06-05
37,Los Angeles,61074,1357,2567,35,2020-06-05
39,Madera,155,14,3,0,2020-06-05
41,Marin,551,21,17,0,2020-06-05
43,Mariposa,16,0,1,0,2020-06-05
45,Mendocino,33,0,0,0,2020-06-05
47,Merced,334,14,7,0,2020-06-05
49,Modoc,0,0,0,0,2020-06-05
51,Mono,37,0,1,0,2020-06-05
53,Monterey,640,19,10,0,2020-06-05
55,Napa,129,3,3,0,2020-06-05
57,Nevada,50,1,1,0,2020-06-05
59,Orange,7064,281,174,9,2020-06-05
61,Placer,265,6,9,0,2020-06-05
63,Plumas,4,0,0,0,2020-06-05
65,Riverside,8777,474,355,10,2020-06-05
67,Sacramento,1519,29,59,1,2020-06-05
69,San Benito,105,3,2,0,2020-06-05
71,San Bernardino,5930,137,217,7,2020-06-05
73,San Diego,8180,240,294,6,2020-06-05
75,San Francisco,2698,54,43,0,2020-06-05
77,San Joaquin,1059,29,36,0,2020-06-05
79,San Luis Obispo,291,3,1,0,2020-06-05
81,San Mateo,2299,55,88,4,2020-06-05
83,Santa Barbara,1787,50,15,1,2020-06-05
85,Santa Clara,2892,42,143,0,2020-06-05
87,Santa Cruz,221,2,2,0,2020-06-05
89,Shasta,42,0,4,0,2020-06-05
91,Sierra,1,0,0,0,2020-06-05
93,Siskiyou,9,0,0,0,2020-06-05
95,Solano,566,1,23,1,2020-06-05
97,Sonoma,624,14,4,0,2020-06-05
99,Stanislaus,840,24,31,0,2020-06-05
101,Sutter,52,1,2,0,2020-06-05
103,Tehama,8,1,1,0,2020-06-05
105,Trinity,2,1,0,0,2020-06-05
107,Tulare,2116,33,92,0,2020-06-05
109,Tuolumne,7,2,0,0,2020-06-05
111,Ventura,1261,45,35,0,2020-06-05
113,Yolo,218,2,24,0,2020-06-05
115,Yuba,32,1,1,0,2020-06-05
1,Alameda,3641,93,97,0,2020-06-04
3,Alpine,1,0,0,0,2020-06-04
5,Amador,10,0,0,0,2020-06-04
7,Butte,60,5,1,0,2020-06-04
9,Calaveras,16,1,0,0,2020-06-04
11,Colusa,7,0,0,0,2020-06-04
13,Contra Costa,1559,47,38,0,2020-06-04
15,Del Norte,47,0,0,0,2020-06-04
17,El Dorado,102,4,0,0,2020-06-04
19,Fresno,2014,70,40,3,2020-06-04
21,Glenn,17,0,0,0,2020-06-04
23,Humboldt,104,0,4,0,2020-06-04
25,Imperial,2493,468,30,1,2020-06-04
27,Inyo,20,0,1,0,2020-06-04
29,Kern,2462,44,45,5,2020-06-04
31,Kings,1452,265,6,0,2020-06-04
33,Lake,30,0,0,0,2020-06-04
35,Lassen,6,1,0,0,2020-06-04
37,Los Angeles,59717,1450,2532,43,2020-06-04
39,Madera,141,12,3,0,2020-06-04
41,Marin,530,5,17,0,2020-06-04
43,Mariposa,16,0,1,0,2020-06-04
45,Mendocino,33,0,0,0,2020-06-04
47,Merced,320,10,7,0,2020-06-04
49,Modoc,0,0,0,0,2020-06-04
51,Mono,37,0,1,0,2020-06-04
53,Monterey,621,35,10,0,2020-06-04
55,Napa,126,2,3,0,2020-06-04
57,Nevada,49,0,1,0,2020-06-04
59,Orange,6783,105,165,7,2020-06-04
61,Placer,259,19,9,0,2020-06-04
63,Plumas,4,0,0,0,2020-06-04
65,Riverside,8303,0,345,0,2020-06-04
67,Sacramento,1490,27,58,0,2020-06-04
69,San Benito,102,6,2,0,2020-06-04
71,San Bernardino,5793,143,210,1,2020-06-04
73,San Diego,7940,142,288,5,2020-06-04
75,San Francisco,2644,31,43,0,2020-06-04
77,San Joaquin,1030,20,36,1,2020-06-04
79,San Luis Obispo,288,9,1,0,2020-06-04
81,San Mateo,2244,32,84,0,2020-06-04
83,Santa Barbara,1737,23,14,0,2020-06-04
85,Santa Clara,2850,18,143,0,2020-06-04
87,Santa Cruz,219,0,2,0,2020-06-04
89,Shasta,42,2,4,0,2020-06-04
91,Sierra,1,0,0,0,2020-06-04
93,Siskiyou,9,0,0,0,2020-06-04
95,Solano,565,6,22,0,2020-06-04
97,Sonoma,610,17,4,0,2020-06-04
99,Stanislaus,816,24,31,1,2020-06-04
101,Sutter,51,3,2,0,2020-06-04
103,Tehama,7,1,1,0,2020-06-04
105,Trinity,1,0,0,0,2020-06-04
107,Tulare,2083,57,92,2,2020-06-04
109,Tuolumne,5,0,0,0,2020-06-04
111,Ventura,1216,26,35,0,2020-06-04
113,Yolo,216,2,24,0,2020-06-04
115,Yuba,31,0,1,0,2020-06-04
1,Alameda,3548,33,97,0,2020-06-03
3,Alpine,1,0,0,0,2020-06-03
5,Amador,10,0,0,0,2020-06-03
7,Butte,55,4,1,0,2020-06-03
9,Calaveras,15,0,0,0,2020-06-03
11,Colusa,7,0,0,0,2020-06-03
13,Contra Costa,1512,4,38,1,2020-06-03
15,Del Norte,47,0,0,0,2020-06-03
17,El Dorado,98,2,0,0,2020-06-03
19,Fresno,1944,30,37,0,2020-06-03
21,Glenn,17,0,0,0,2020-06-03
23,Humboldt,104,1,4,0,2020-06-03
25,Imperial,2025,227,29,0,2020-06-03
27,Inyo,20,0,1,0,2020-06-03
29,Kern,2418,42,40,1,2020-06-03
31,Kings,1187,19,6,0,2020-06-03
33,Lake,30,0,0,0,2020-06-03
35,Lassen,5,0,0,0,2020-06-03
37,Los Angeles,58267,1045,2489,41,2020-06-03
39,Madera,129,12,3,0,2020-06-03
41,Marin,525,19,17,0,2020-06-03
43,Mariposa,16,0,1,0,2020-06-03
45,Mendocino,33,3,0,0,2020-06-03
47,Merced,310,2,7,0,2020-06-03
49,Modoc,0,0,0,0,2020-06-03
51,Mono,37,0,1,0,2020-06-03
53,Monterey,586,15,10,0,2020-06-03
55,Napa,124,11,3,0,2020-06-03
57,Nevada,49,1,1,0,2020-06-03
59,Orange,6678,104,158,8,2020-06-03
61,Placer,240,12,9,0,2020-06-03
63,Plumas,4,0,0,0,2020-06-03
65,Riverside,8303,148,345,3,2020-06-03
67,Sacramento,1463,24,58,0,2020-06-03
69,San Benito,96,6,2,0,2020-06-03
71,San Bernardino,5650,149,209,1,2020-06-03
73,San Diego,7798,124,283,7,2020-06-03
75,San Francisco,2613,26,43,0,2020-06-03
77,San Joaquin,1010,29,35,0,2020-06-03
79,San Luis Obispo,279,1,1,0,2020-06-03
81,San Mateo,2212,24,84,0,2020-06-03
83,Santa Barbara,1714,17,14,0,2020-06-03
85,Santa Clara,2832,13,143,0,2020-06-03
87,Santa Cruz,219,2,2,0,2020-06-03
89,Shasta,40,0,4,0,2020-06-03
91,Sierra,1,0,0,0,2020-06-03
93,Siskiyou,9,0,0,0,2020-06-03
95,Solano,559,12,22,0,2020-06-03
97,Sonoma,593,14,4,0,2020-06-03
99,Stanislaus,792,25,30,0,2020-06-03
101,Sutter,48,2,2,0,2020-06-03
103,Tehama,6,0,1,0,2020-06-03
105,Trinity,1,0,0,0,2020-06-03
107,Tulare,2026,22,90,1,2020-06-03
109,Tuolumne,5,1,0,0,2020-06-03
111,Ventura,1190,26,35,1,2020-06-03
113,Yolo,214,1,24,0,2020-06-03
115,Yuba,31,0,1,0,2020-06-03
1,Alameda,3515,45,97,1,2020-06-02
3,Alpine,1,0,0,0,2020-06-02
5,Amador,10,0,0,0,2020-06-02
7,Butte,51,0,1,0,2020-06-02
9,Calaveras,15,0,0,0,2020-06-02
11,Colusa,7,0,0,0,2020-06-02
13,Contra Costa,1508,39,37,0,2020-06-02
15,Del Norte,47,1,0,0,2020-06-02
17,El Dorado,96,0,0,0,2020-06-02
19,Fresno,1914,32,37,1,2020-06-02
21,Glenn,17,0,0,0,2020-06-02
23,Humboldt,103,1,4,1,2020-06-02
25,Imperial,1798,47,29,0,2020-06-02
27,Inyo,20,0,1,0,2020-06-02
29,Kern,2376,54,39,1,2020-06-02
31,Kings,1168,31,6,1,2020-06-02
33,Lake,30,4,0,0,2020-06-02
35,Lassen,5,0,0,0,2020-06-02
37,Los Angeles,57222,1205,2448,62,2020-06-02
39,Madera,117,3,3,1,2020-06-02
41,Marin,506,5,17,2,2020-06-02
43,Mariposa,16,0,1,0,2020-06-02
45,Mendocino,30,0,0,0,2020-06-02
47,Merced,308,7,7,0,2020-06-02
49,Modoc,0,0,0,0,2020-06-02
51,Mono,37,0,1,0,2020-06-02
53,Monterey,571,26,10,0,2020-06-02
55,Napa,113,0,3,0,2020-06-02
57,Nevada,48,6,1,0,2020-06-02
59,Orange,6574,100,150,3,2020-06-02
61,Placer,228,11,9,0,2020-06-02
63,Plumas,4,0,0,0,2020-06-02
65,Riverside,8155,173,342,11,2020-06-02
67,Sacramento,1439,10,58,0,2020-06-02
69,San Benito,90,2,2,0,2020-06-02
71,San Bernardino,5501,146,208,4,2020-06-02
73,San Diego,7674,120,276,7,2020-06-02
75,San Francisco,2587,17,43,0,2020-06-02
77,San Joaquin,981,32,35,1,2020-06-02
79,San Luis Obispo,278,7,1,0,2020-06-02
81,San Mateo,2188,23,84,0,2020-06-02
83,Santa Barbara,1697,28,14,2,2020-06-02
85,Santa Clara,2819,14,143,1,2020-06-02
87,Santa Cruz,217,0,2,0,2020-06-02
89,Shasta,40,1,4,0,2020-06-02
91,Sierra,1,0,0,0,2020-06-02
93,Siskiyou,9,1,0,0,2020-06-02
95,Solano,547,1,22,0,2020-06-02
97,Sonoma,579,13,4,0,2020-06-02
99,Stanislaus,767,17,30,1,2020-06-02
101,Sutter,46,0,2,0,2020-06-02
103,Tehama,6,1,1,0,2020-06-02
105,Trinity,1,0,0,0,2020-06-02
107,Tulare,2004,107,89,0,2020-06-02
109,Tuolumne,4,0,0,0,2020-06-02
111,Ventura,1164,12,34,0,2020-06-02
113,Yolo,213,1,24,0,2020-06-02
115,Yuba,31,1,1,0,2020-06-02
1,Alameda,3470,80,96,0,2020-06-01
3,Alpine,1,0,0,0,2020-06-01
5,Amador,10,0,0,0,2020-06-01
7,Butte,51,7,1,1,2020-06-01
9,Calaveras,15,0,0,0,2020-06-01
11,Colusa,7,2,0,0,2020-06-01
13,Contra Costa,1469,22,37,0,2020-06-01
15,Del Norte,46,1,0,0,2020-06-01
17,El Dorado,96,6,0,0,2020-06-01
19,Fresno,1882,139,36,1,2020-06-01
21,Glenn,17,1,0,0,2020-06-01
23,Humboldt,102,1,3,0,2020-06-01
25,Imperial,1751,117,29,2,2020-06-01
27,Inyo,20,0,1,0,2020-06-01
29,Kern,2322,72,38,0,2020-06-01
31,Kings,1137,15,5,0,2020-06-01
33,Lake,26,5,0,0,2020-06-01
35,Lassen,5,0,0,0,2020-06-01
37,Los Angeles,56017,1016,2386,24,2020-06-01
39,Madera,114,8,2,0,2020-06-01
41,Marin,501,18,15,1,2020-06-01
43,Mariposa,16,0,1,0,2020-06-01
45,Mendocino,30,0,0,0,2020-06-01
47,Merced,301,18,7,0,2020-06-01
49,Modoc,0,0,0,0,2020-06-01
51,Mono,37,0,1,0,2020-06-01
53,Monterey,545,15,10,0,2020-06-01
55,Napa,113,1,3,0,2020-06-01
57,Nevada,42,1,1,0,2020-06-01
59,Orange,6474,213,147,0,2020-06-01
61,Placer,217,2,9,0,2020-06-01
63,Plumas,4,0,0,0,2020-06-01
65,Riverside,7982,496,331,8,2020-06-01
67,Sacramento,1429,29,58,2,2020-06-01
69,San Benito,88,1,2,0,2020-06-01
71,San Bernardino,5355,109,204,0,2020-06-01
73,San Diego,7554,73,269,0,2020-06-01
75,San Francisco,2570,12,43,1,2020-06-01
77,San Joaquin,949,21,34,0,2020-06-01
79,San Luis Obispo,271,2,1,0,2020-06-01
81,San Mateo,2165,61,84,0,2020-06-01
83,Santa Barbara,1669,20,12,0,2020-06-01
85,Santa Clara,2805,29,142,1,2020-06-01
87,Santa Cruz,217,4,2,0,2020-06-01
89,Shasta,39,0,4,0,2020-06-01
91,Sierra,1,0,0,0,2020-06-01
93,Siskiyou,8,1,0,0,2020-06-01
95,Solano,546,29,22,0,2020-06-01
97,Sonoma,566,13,4,0,2020-06-01
99,Stanislaus,750,6,29,0,2020-06-01
101,Sutter,46,0,2,0,2020-06-01
103,Tehama,5,1,1,0,2020-06-01
105,Trinity,1,0,0,0,2020-06-01
107,Tulare,1897,53,89,5,2020-06-01
109,Tuolumne,4,0,0,0,2020-06-01
111,Ventura,1152,74,34,1,2020-06-01
113,Yolo,212,1,24,0,2020-06-01
115,Yuba,30,0,1,0,2020-06-01
1,Alameda,3390,101,96,1,2020-05-31
3,Alpine,1,0,0,0,2020-05-31
5,Amador,10,0,0,0,2020-05-31
7,Butte,44,0,0,0,2020-05-31
9,Calaveras,15,0,0,0,2020-05-31
11,Colusa,5,0,0,0,2020-05-31
13,Contra Costa,1447,26,37,0,2020-05-31
15,Del Norte,45,0,0,0,2020-05-31
17,El Dorado,90,0,0,0,2020-05-31
19,Fresno,1743,0,35,0,2020-05-31
21,Glenn,16,0,0,0,2020-05-31
23,Humboldt,101,0,3,0,2020-05-31
25,Imperial,1634,0,27,0,2020-05-31
27,Inyo,20,0,1,0,2020-05-31
29,Kern,2250,105,38,0,2020-05-31
31,Kings,1122,376,5,1,2020-05-31
33,Lake,21,0,0,0,2020-05-31
35,Lassen,5,0,0,0,2020-05-31
37,Los Angeles,55001,1255,2362,23,2020-05-31
39,Madera,106,2,2,0,2020-05-31
41,Marin,483,17,14,0,2020-05-31
43,Mariposa,16,0,1,0,2020-05-31
45,Mendocino,30,0,0,0,2020-05-31
47,Merced,283,0,7,0,2020-05-31
49,Modoc,0,0,0,0,2020-05-31
51,Mono,37,2,1,0,2020-05-31
53,Monterey,530,21,10,0,2020-05-31
55,Napa,112,0,3,0,2020-05-31
57,Nevada,41,0,1,0,2020-05-31
59,Orange,6261,161,147,1,2020-05-31
61,Placer,215,1,9,0,2020-05-31
63,Plumas,4,0,0,0,2020-05-31
65,Riverside,7486,0,323,0,2020-05-31
67,Sacramento,1400,0,56,0,2020-05-31
69,San Benito,87,0,2,0,2020-05-31
71,San Bernardino,5246,46,204,0,2020-05-31
73,San Diego,7481,96,269,0,2020-05-31
75,San Francisco,2558,26,42,1,2020-05-31
77,San Joaquin,928,18,34,0,2020-05-31
79,San Luis Obispo,269,0,1,0,2020-05-31
81,San Mateo,2104,0,84,0,2020-05-31
83,Santa Barbara,1649,0,12,0,2020-05-31
85,Santa Clara,2776,45,141,0,2020-05-31
87,Santa Cruz,213,1,2,0,2020-05-31
89,Shasta,39,0,4,0,2020-05-31
91,Sierra,1,0,0,0,2020-05-31
93,Siskiyou,7,0,0,0,2020-05-31
95,Solano,517,0,22,0,2020-05-31
97,Sonoma,553,5,4,0,2020-05-31
99,Stanislaus,744,26,29,1,2020-05-31
101,Sutter,46,3,2,0,2020-05-31
103,Tehama,4,0,1,0,2020-05-31
105,Trinity,1,0,0,0,2020-05-31
107,Tulare,1844,0,84,0,2020-05-31
109,Tuolumne,4,0,0,0,2020-05-31
111,Ventura,1078,0,33,0,2020-05-31
113,Yolo,211,1,24,0,2020-05-31
115,Yuba,30,0,1,0,2020-05-31
1,Alameda,3289,94,95,0,2020-05-30
3,Alpine,1,0,0,0,2020-05-30
5,Amador,10,0,0,0,2020-05-30
7,Butte,44,0,0,0,2020-05-30
9,Calaveras,15,0,0,0,2020-05-30
11,Colusa,5,0,0,0,2020-05-30
13,Contra Costa,1421,22,37,0,2020-05-30
15,Del Norte,45,0,0,0,2020-05-30
17,El Dorado,90,0,0,0,2020-05-30
19,Fresno,1743,29,35,0,2020-05-30
21,Glenn,16,0,0,0,2020-05-30
23,Humboldt,101,2,3,0,2020-05-30
25,Imperial,1634,0,27,0,2020-05-30
27,Inyo,20,0,1,0,2020-05-30
29,Kern,2145,69,38,1,2020-05-30
31,Kings,746,11,4,1,2020-05-30
33,Lake,21,0,0,0,2020-05-30
35,Lassen,5,0,0,0,2020-05-30
37,Los Angeles,53746,2061,2339,45,2020-05-30
39,Madera,104,0,2,0,2020-05-30
41,Marin,466,16,14,0,2020-05-30
43,Mariposa,16,0,1,0,2020-05-30
45,Mendocino,30,0,0,0,2020-05-30
47,Merced,283,0,7,0,2020-05-30
49,Modoc,0,0,0,0,2020-05-30
51,Mono,35,0,1,0,2020-05-30
53,Monterey,509,32,10,0,2020-05-30
55,Napa,112,1,3,0,2020-05-30
57,Nevada,41,0,1,0,2020-05-30
59,Orange,6100,177,146,1,2020-05-30
61,Placer,214,15,9,0,2020-05-30
63,Plumas,4,0,0,0,2020-05-30
65,Riverside,7486,0,323,0,2020-05-30
67,Sacramento,1400,27,56,0,2020-05-30
69,San Benito,87,0,2,0,2020-05-30
71,San Bernardino,5200,166,204,5,2020-05-30
73,San Diego,7385,145,269,3,2020-05-30
75,San Francisco,2532,59,41,0,2020-05-30
77,San Joaquin,910,44,34,0,2020-05-30
79,San Luis Obispo,269,0,1,0,2020-05-30
81,San Mateo,2104,43,84,0,2020-05-30
83,Santa Barbara,1649,0,12,0,2020-05-30
85,Santa Clara,2731,24,141,1,2020-05-30
87,Santa Cruz,212,6,2,0,2020-05-30
89,Shasta,39,2,4,0,2020-05-30
91,Sierra,1,0,0,0,2020-05-30
93,Siskiyou,7,0,0,0,2020-05-30
95,Solano,517,0,22,0,2020-05-30
97,Sonoma,548,0,4,0,2020-05-30
99,Stanislaus,718,19,28,0,2020-05-30
101,Sutter,43,1,2,0,2020-05-30
103,Tehama,4,0,1,0,2020-05-30
105,Trinity,1,0,0,0,2020-05-30
107,Tulare,1844,0,84,0,2020-05-30
109,Tuolumne,4,0,0,0,2020-05-30
111,Ventura,1078,0,33,0,2020-05-30
113,Yolo,210,0,24,0,2020-05-30
115,Yuba,30,1,1,0,2020-05-30
1,Alameda,3195,98,95,1,2020-05-29
3,Alpine,1,0,0,0,2020-05-29
5,Amador,10,0,0,0,2020-05-29
7,Butte,44,4,0,0,2020-05-29
9,Calaveras,15,0,0,0,2020-05-29
11,Colusa,5,0,0,0,2020-05-29
13,Contra Costa,1399,26,37,0,2020-05-29
15,Del Norte,45,1,0,0,2020-05-29
17,El Dorado,90,6,0,0,2020-05-29
19,Fresno,1714,56,35,3,2020-05-29
21,Glenn,16,2,0,0,2020-05-29
23,Humboldt,99,1,3,0,2020-05-29
25,Imperial,1634,89,27,1,2020-05-29
27,Inyo,20,1,1,0,2020-05-29
29,Kern,2076,69,37,0,2020-05-29
31,Kings,735,21,3,0,2020-05-29
33,Lake,21,0,0,0,2020-05-29
35,Lassen,5,0,0,0,2020-05-29
37,Los Angeles,51685,1825,2294,53,2020-05-29
39,Madera,104,6,2,0,2020-05-29
41,Marin,450,14,14,0,2020-05-29
43,Mariposa,16,0,1,0,2020-05-29
45,Mendocino,30,0,0,0,2020-05-29
47,Merced,283,3,7,0,2020-05-29
49,Modoc,0,0,0,0,2020-05-29
51,Mono,35,0,1,0,2020-05-29
53,Monterey,477,8,10,2,2020-05-29
55,Napa,111,0,3,0,2020-05-29
57,Nevada,41,0,1,0,2020-05-29
59,Orange,5923,179,145,3,2020-05-29
61,Placer,199,3,9,0,2020-05-29
63,Plumas,4,0,0,0,2020-05-29
65,Riverside,7486,145,323,10,2020-05-29
67,Sacramento,1373,24,56,0,2020-05-29
69,San Benito,87,2,2,0,2020-05-29
71,San Bernardino,5034,120,199,9,2020-05-29
73,San Diego,7240,140,266,6,2020-05-29
75,San Francisco,2473,36,41,1,2020-05-29
77,San Joaquin,866,22,34,0,2020-05-29
79,San Luis Obispo,269,1,1,0,2020-05-29
81,San Mateo,2061,39,84,2,2020-05-29
83,Santa Barbara,1649,13,12,0,2020-05-29
85,Santa Clara,2707,6,140,0,2020-05-29
87,Santa Cruz,206,1,2,0,2020-05-29
89,Shasta,37,0,4,0,2020-05-29
91,Sierra,1,0,0,0,2020-05-29
93,Siskiyou,7,1,0,0,2020-05-29
95,Solano,517,8,22,0,2020-05-29
97,Sonoma,548,17,4,0,2020-05-29
99,Stanislaus,699,16,28,0,2020-05-29
101,Sutter,42,0,2,0,2020-05-29
103,Tehama,4,0,1,0,2020-05-29
105,Trinity,1,0,0,0,2020-05-29
107,Tulare,1844,9,84,4,2020-05-29
109,Tuolumne,4,0,0,0,2020-05-29
111,Ventura,1078,16,33,1,2020-05-29
113,Yolo,210,3,24,1,2020-05-29
115,Yuba,29,0,1,0,2020-05-29
1,Alameda,3097,48,94,1,2020-05-28
3,Alpine,1,0,0,0,2020-05-28
5,Amador,10,0,0,0,2020-05-28
7,Butte,40,0,0,0,2020-05-28
9,Calaveras,15,0,0,0,2020-05-28
11,Colusa,5,0,0,0,2020-05-28
13,Contra Costa,1373,11,37,0,2020-05-28
15,Del Norte,44,1,0,0,2020-05-28
17,El Dorado,84,3,0,0,2020-05-28
19,Fresno,1658,27,32,2,2020-05-28
21,Glenn,14,0,0,0,2020-05-28
23,Humboldt,98,0,3,1,2020-05-28
25,Imperial,1545,102,26,0,2020-05-28
27,Inyo,19,0,1,0,2020-05-28
29,Kern,2007,66,37,1,2020-05-28
31,Kings,714,10,3,0,2020-05-28
33,Lake,21,2,0,0,2020-05-28
35,Lassen,5,0,0,0,2020-05-28
37,Los Angeles,49860,1082,2241,40,2020-05-28
39,Madera,98,4,2,0,2020-05-28
41,Marin,436,6,14,0,2020-05-28
43,Mariposa,16,0,1,0,2020-05-28
45,Mendocino,30,5,0,0,2020-05-28
47,Merced,280,2,7,0,2020-05-28
49,Modoc,0,0,0,0,2020-05-28
51,Mono,35,0,1,0,2020-05-28
53,Monterey,469,28,8,0,2020-05-28
55,Napa,111,2,3,0,2020-05-28
57,Nevada,41,0,1,0,2020-05-28
59,Orange,5744,98,142,6,2020-05-28
61,Placer,196,2,9,0,2020-05-28
63,Plumas,4,0,0,0,2020-05-28
65,Riverside,7341,89,313,7,2020-05-28
67,Sacramento,1349,30,56,0,2020-05-28
69,San Benito,85,2,2,0,2020-05-28
71,San Bernardino,4914,137,190,7,2020-05-28
73,San Diego,7100,117,260,5,2020-05-28
75,San Francisco,2437,29,40,0,2020-05-28
77,San Joaquin,844,12,34,0,2020-05-28
79,San Luis Obispo,268,2,1,0,2020-05-28
81,San Mateo,2022,59,82,0,2020-05-28
83,Santa Barbara,1636,12,12,0,2020-05-28
85,Santa Clara,2701,13,140,0,2020-05-28
87,Santa Cruz,205,0,2,0,2020-05-28
89,Shasta,37,0,4,0,2020-05-28
91,Sierra,1,0,0,0,2020-05-28
93,Siskiyou,6,0,0,0,2020-05-28
95,Solano,509,7,22,1,2020-05-28
97,Sonoma,531,1,4,0,2020-05-28
99,Stanislaus,683,6,28,0,2020-05-28
101,Sutter,42,0,2,0,2020-05-28
103,Tehama,4,0,1,0,2020-05-28
105,Trinity,1,0,0,0,2020-05-28
107,Tulare,1835,39,80,1,2020-05-28
109,Tuolumne,4,0,0,0,2020-05-28
111,Ventura,1062,24,32,0,2020-05-28
113,Yolo,207,2,23,1,2020-05-28
115,Yuba,29,1,1,0,2020-05-28
1,Alameda,3049,63,93,0,2020-05-27
3,Alpine,1,0,0,0,2020-05-27
5,Amador,10,0,0,0,2020-05-27
7,Butte,40,0,0,0,2020-05-27
9,Calaveras,15,0,0,0,2020-05-27
11,Colusa,5,0,0,0,2020-05-27
13,Contra Costa,1362,22,37,0,2020-05-27
15,Del Norte,43,3,0,0,2020-05-27
17,El Dorado,81,1,0,0,2020-05-27
19,Fresno,1631,96,30,4,2020-05-27
21,Glenn,14,1,0,0,2020-05-27
23,Humboldt,98,4,2,0,2020-05-27
25,Imperial,1443,91,26,2,2020-05-27
27,Inyo,19,0,1,0,2020-05-27
29,Kern,1941,65,36,7,2020-05-27
31,Kings,704,6,3,0,2020-05-27
33,Lake,19,5,0,0,2020-05-27
35,Lassen,5,1,0,0,2020-05-27
37,Los Angeles,48778,903,2201,56,2020-05-27
39,Madera,94,4,2,0,2020-05-27
41,Marin,430,10,14,0,2020-05-27
43,Mariposa,16,0,1,0,2020-05-27
45,Mendocino,25,2,0,0,2020-05-27
47,Merced,278,5,7,0,2020-05-27
49,Modoc,0,0,0,0,2020-05-27
51,Mono,35,0,1,0,2020-05-27
53,Monterey,441,12,8,0,2020-05-27
55,Napa,109,0,3,0,2020-05-27
57,Nevada,41,0,1,0,2020-05-27
59,Orange,5646,68,136,5,2020-05-27
61,Placer,194,6,9,0,2020-05-27
63,Plumas,4,0,0,0,2020-05-27
65,Riverside,7252,113,306,3,2020-05-27
67,Sacramento,1319,9,56,0,2020-05-27
69,San Benito,83,7,2,0,2020-05-27
71,San Bernardino,4777,210,183,7,2020-05-27
73,San Diego,6983,101,255,6,2020-05-27
75,San Francisco,2408,9,40,0,2020-05-27
77,San Joaquin,832,20,34,1,2020-05-27
79,San Luis Obispo,266,3,1,0,2020-05-27
81,San Mateo,1963,59,82,0,2020-05-27
83,Santa Barbara,1624,20,12,0,2020-05-27
85,Santa Clara,2688,13,140,1,2020-05-27
87,Santa Cruz,205,5,2,0,2020-05-27
89,Shasta,37,1,4,0,2020-05-27
91,Sierra,1,0,0,0,2020-05-27
93,Siskiyou,6,0,0,0,2020-05-27
95,Solano,502,3,21,1,2020-05-27
97,Sonoma,530,6,4,0,2020-05-27
99,Stanislaus,677,7,28,0,2020-05-27
101,Sutter,42,0,2,0,2020-05-27
103,Tehama,4,0,1,0,2020-05-27
105,Trinity,1,0,0,0,2020-05-27
107,Tulare,1796,25,79,0,2020-05-27
109,Tuolumne,4,0,0,0,2020-05-27
111,Ventura,1038,21,32,0,2020-05-27
113,Yolo,205,5,22,0,2020-05-27
115,Yuba,28,0,1,0,2020-05-27
1,Alameda,2986,112,93,0,2020-05-26
3,Alpine,1,0,0,0,2020-05-26
5,Amador,10,0,0,0,2020-05-26
